"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The Google Update Service (gupdate) service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71067","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","7624","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 2:53:43 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71066","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","7624","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 2:53:40 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71065","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5772","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 2:41:24 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71064","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5772","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 2:41:24 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71063","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5772","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 2:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71062","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5772","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 2:37:48 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71061","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5772","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 2:37:48 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71059","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","15820","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 2:31:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71058","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9300","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 2:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71057","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9300","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 2:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71055","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13816","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 1:41:24 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71054","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13816","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 1:41:24 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71053","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13816","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 1:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71052","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12844","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 1:31:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71051","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10124","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 1:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71050","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","4364","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 1:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71049","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11428","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 1:03:43 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71048","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11428","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 1:03:43 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71046","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10228","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 12:41:24 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71045","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10228","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 12:41:24 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71044","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10228","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 12:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71043","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","14340","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 12:31:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71041","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10332","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 12:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71040","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13996","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 12:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Software Shadow Copy Provider service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71039","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9912","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 12:06:02 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Volume Shadow Copy service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71038","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9912","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 12:03:02 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Software Shadow Copy Provider service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71037","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9912","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 12:00:01 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Volume Shadow Copy service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71036","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9912","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 12:00:01 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
